State,Year,Quarter,District,Insurance_Count,Insurance_Amount
arunachal-pradesh,2022,2,kurung kumey,2,3224.0
arunachal-pradesh,2022,2,lower siang,3,9427.0
arunachal-pradesh,2022,2,kra daadi,3,4261.0
arunachal-pradesh,2022,2,changlang,25,51823.0
arunachal-pradesh,2022,2,west kameng,47,115575.0
arunachal-pradesh,2022,2,east siang,29,107087.0
arunachal-pradesh,2022,2,upper subansiri,4,1295.0
arunachal-pradesh,2022,2,east kameng,10,17345.0
arunachal-pradesh,2022,2,lohit,21,59273.0
arunachal-pradesh,2022,2,lepa rada,4,2554.0
arunachal-pradesh,2022,2,tawang,26,61225.0
arunachal-pradesh,2022,2,namsai,14,34582.0
arunachal-pradesh,2022,3,lower dibang valley,17,26960.0
arunachal-pradesh,2022,3,lower subansiri,11,26683.0
arunachal-pradesh,2022,3,longding,2,9842.0
arunachal-pradesh,2022,3,west siang,16,86941.0
arunachal-pradesh,2022,3,kamle,1,2325.0
arunachal-pradesh,2022,3,upper siang,4,6334.0
arunachal-pradesh,2022,3,tirap,23,54004.0
arunachal-pradesh,2022,3,papum pare,250,590296.0
arunachal-pradesh,2022,3,anjaw,1,1758.0
arunachal-pradesh,2022,3,siang,2,6421.0
arunachal-pradesh,2022,3,lower siang,3,4229.0
arunachal-pradesh,2022,3,kra daadi,1,5626.0
arunachal-pradesh,2022,3,changlang,22,53679.0
arunachal-pradesh,2022,3,pakke kessang,2,2018.0
arunachal-pradesh,2022,3,west kameng,42,118030.0
arunachal-pradesh,2022,3,shi yomi,1,1304.0
arunachal-pradesh,2022,3,east siang,35,54567.0
arunachal-pradesh,2022,3,upper subansiri,1,720.0
arunachal-pradesh,2022,3,east kameng,15,25996.0
arunachal-pradesh,2022,3,lohit,18,45865.0
arunachal-pradesh,2022,3,lepa rada,5,9636.0
arunachal-pradesh,2022,3,tawang,24,112439.0
arunachal-pradesh,2022,3,namsai,14,54631.0
arunachal-pradesh,2022,4,lower dibang valley,23,56348.0
arunachal-pradesh,2022,4,lower subansiri,14,21747.0
arunachal-pradesh,2022,4,longding,8,30147.0
arunachal-pradesh,2022,4,west siang,22,42902.0
arunachal-pradesh,2022,4,upper siang,10,38307.0
arunachal-pradesh,2022,4,tirap,22,69612.0
arunachal-pradesh,2022,4,papum pare,249,557453.0
arunachal-pradesh,2022,4,kurung kumey,2,1617.0
arunachal-pradesh,2022,4,anjaw,5,15990.0
arunachal-pradesh,2022,4,siang,8,25817.0
arunachal-pradesh,2022,4,lower siang,3,14716.0
arunachal-pradesh,2022,4,kra daadi,2,2861.0
arunachal-pradesh,2022,4,changlang,39,92295.0
arunachal-pradesh,2022,4,pakke kessang,4,9380.0
arunachal-pradesh,2022,4,dibang valley,1,1273.0
arunachal-pradesh,2022,4,west kameng,53,140810.0
arunachal-pradesh,2022,4,shi yomi,1,56.0
arunachal-pradesh,2022,4,east siang,33,62867.0
arunachal-pradesh,2022,4,upper subansiri,7,6741.0
arunachal-pradesh,2022,4,east kameng,11,18432.0
arunachal-pradesh,2022,4,lohit,35,74057.0
arunachal-pradesh,2022,4,lepa rada,4,11158.0
arunachal-pradesh,2022,4,tawang,32,117810.0
arunachal-pradesh,2022,4,namsai,25,52176.0
arunachal-pradesh,2023,1,lower dibang valley,17,32562.0
arunachal-pradesh,2023,1,lower subansiri,18,52453.0
arunachal-pradesh,2023,1,longding,11,38902.0
arunachal-pradesh,2023,1,west siang,26,77049.0
arunachal-pradesh,2023,1,upper siang,13,45923.0
arunachal-pradesh,2023,1,tirap,20,42058.0
arunachal-pradesh,2023,1,papum pare,214,609907.0
arunachal-pradesh,2023,1,kurung kumey,2,11687.0
arunachal-pradesh,2023,1,anjaw,1,1257.0
arunachal-pradesh,2023,1,siang,6,22077.0
arunachal-pradesh,2023,1,lower siang,11,24273.0
arunachal-pradesh,2023,1,kra daadi,1,56.0
arunachal-pradesh,2023,1,changlang,58,150506.0
arunachal-pradesh,2023,1,pakke kessang,1,323.0
arunachal-pradesh,2023,1,west kameng,58,148766.0
arunachal-pradesh,2023,1,shi yomi,2,7170.0
arunachal-pradesh,2023,1,east siang,45,131785.0
arunachal-pradesh,2023,1,upper subansiri,9,15828.0
arunachal-pradesh,2023,1,east kameng,12,38909.0
arunachal-pradesh,2023,1,lohit,22,48743.0
arunachal-pradesh,2023,1,lepa rada,2,1470.0
arunachal-pradesh,2023,1,tawang,43,177062.0
arunachal-pradesh,2023,1,namsai,14,68709.0
arunachal-pradesh,2023,2,lower dibang valley,29,51944.0
arunachal-pradesh,2023,2,lower subansiri,17,50690.0
arunachal-pradesh,2023,2,longding,6,11281.0
arunachal-pradesh,2023,2,west siang,27,85810.0
arunachal-pradesh,2023,2,kamle,1,1461.0
arunachal-pradesh,2023,2,upper siang,13,43078.0
arunachal-pradesh,2023,2,tirap,21,70549.0
arunachal-pradesh,2023,2,papum pare,261,767297.0
arunachal-pradesh,2023,2,kurung kumey,1,36.0
arunachal-pradesh,2023,2,anjaw,2,7504.0
arunachal-pradesh,2023,2,siang,4,7411.0
arunachal-pradesh,2023,2,lower siang,6,33183.0
arunachal-pradesh,2023,2,changlang,48,182270.0
arunachal-pradesh,2023,2,pakke kessang,1,3561.0
arunachal-pradesh,2023,2,west kameng,87,278705.0
arunachal-pradesh,2023,2,shi yomi,1,7321.0
arunachal-pradesh,2023,2,east siang,49,134410.0
arunachal-pradesh,2023,2,upper subansiri,9,21737.0
arunachal-pradesh,2023,2,east kameng,12,32842.0
arunachal-pradesh,2023,2,lohit,29,65934.0
arunachal-pradesh,2023,2,lepa rada,7,24722.0
arunachal-pradesh,2023,2,tawang,31,117759.0
arunachal-pradesh,2023,2,namsai,34,96483.0
arunachal-pradesh,2023,3,lower dibang valley,39,140365.0
arunachal-pradesh,2023,3,lower subansiri,13,22876.0
arunachal-pradesh,2023,3,longding,3,21679.0
arunachal-pradesh,2023,3,west siang,23,92531.0
arunachal-pradesh,2023,3,kamle,2,3826.0
arunachal-pradesh,2023,3,upper siang,10,21601.0
arunachal-pradesh,2023,3,tirap,38,135660.0
arunachal-pradesh,2023,3,papum pare,285,696186.0
arunachal-pradesh,2023,3,kurung kumey,6,11543.0
arunachal-pradesh,2023,3,anjaw,1,5822.0
arunachal-pradesh,2023,3,lower siang,6,11486.0
arunachal-pradesh,2023,3,kra daadi,1,36.0
arunachal-pradesh,2023,3,changlang,44,108703.0
arunachal-pradesh,2023,3,pakke kessang,2,1638.0
arunachal-pradesh,2023,3,dibang valley,1,1600.0
arunachal-pradesh,2023,3,west kameng,65,185636.0
arunachal-pradesh,2023,3,shi yomi,1,3580.0
arunachal-pradesh,2023,3,east siang,59,113780.0
arunachal-pradesh,2023,3,upper subansiri,11,23048.0
arunachal-pradesh,2023,3,east kameng,6,15582.0
arunachal-pradesh,2023,3,lohit,29,102043.0
arunachal-pradesh,2023,3,tawang,39,129855.0
arunachal-pradesh,2023,3,namsai,34,55710.0
arunachal-pradesh,2023,4,lower dibang valley,35,81825.0
arunachal-pradesh,2023,4,lower subansiri,13,21089.0
arunachal-pradesh,2023,4,longding,6,19165.0
arunachal-pradesh,2023,4,west siang,48,119227.0
arunachal-pradesh,2023,4,kamle,1,11668.0
arunachal-pradesh,2023,4,upper siang,10,22705.0
arunachal-pradesh,2023,4,tirap,32,74981.0
arunachal-pradesh,2023,4,papum pare,318,852980.0
arunachal-pradesh,2023,4,kurung kumey,4,1354.0
arunachal-pradesh,2023,4,anjaw,3,18810.0
arunachal-pradesh,2023,4,siang,2,4226.0
arunachal-pradesh,2023,4,lower siang,9,42641.0
arunachal-pradesh,2023,4,changlang,47,94883.0
arunachal-pradesh,2023,4,pakke kessang,3,1695.0
arunachal-pradesh,2023,4,dibang valley,2,20681.0
arunachal-pradesh,2023,4,west kameng,67,190405.0
arunachal-pradesh,2023,4,shi yomi,2,6149.0
arunachal-pradesh,2023,4,east siang,42,109484.0
arunachal-pradesh,2023,4,upper subansiri,14,19213.0
arunachal-pradesh,2023,4,east kameng,18,17324.0
arunachal-pradesh,2023,4,lohit,34,77356.0
arunachal-pradesh,2023,4,lepa rada,5,9401.0
arunachal-pradesh,2023,4,tawang,45,167579.0
arunachal-pradesh,2023,4,namsai,49,120567.0
arunachal-pradesh,2024,1,lower dibang valley,48,123833.0
arunachal-pradesh,2024,1,lower subansiri,31,47226.0
arunachal-pradesh,2024,1,longding,9,25954.0
arunachal-pradesh,2024,1,west siang,49,128839.0
arunachal-pradesh,2024,1,kamle,10,15390.0
arunachal-pradesh,2024,1,upper siang,13,23424.0
arunachal-pradesh,2024,1,tirap,25,68242.0
arunachal-pradesh,2024,1,papum pare,415,902815.0
arunachal-pradesh,2024,1,kurung kumey,5,7023.0
arunachal-pradesh,2024,1,anjaw,5,6965.0
arunachal-pradesh,2024,1,siang,7,16226.0
arunachal-pradesh,2024,1,lower siang,11,29243.0
arunachal-pradesh,2024,1,kra daadi,4,616.0
arunachal-pradesh,2024,1,changlang,60,119720.0
arunachal-pradesh,2024,1,pakke kessang,3,7499.0
arunachal-pradesh,2024,1,dibang valley,1,61.0
arunachal-pradesh,2024,1,west kameng,109,264851.0
arunachal-pradesh,2024,1,shi yomi,1,1169.0
arunachal-pradesh,2024,1,east siang,88,195598.0
arunachal-pradesh,2024,1,upper subansiri,25,54281.0
arunachal-pradesh,2024,1,east kameng,20,25006.0
arunachal-pradesh,2024,1,lohit,58,125916.0
arunachal-pradesh,2024,1,lepa rada,9,31689.0
arunachal-pradesh,2024,1,tawang,57,123314.0
arunachal-pradesh,2024,1,namsai,37,74800.0
arunachal-pradesh,2024,2,lower dibang valley,38,102160.0
arunachal-pradesh,2024,2,lower subansiri,40,58095.0
arunachal-pradesh,2024,2,longding,19,36297.0
arunachal-pradesh,2024,2,west siang,48,122922.0
arunachal-pradesh,2024,2,kamle,5,11926.0
arunachal-pradesh,2024,2,upper siang,23,80329.0
arunachal-pradesh,2024,2,tirap,26,71335.0
arunachal-pradesh,2024,2,papum pare,361,844112.0
arunachal-pradesh,2024,2,kurung kumey,2,152.0
arunachal-pradesh,2024,2,anjaw,7,5051.0
arunachal-pradesh,2024,2,siang,5,8906.0
arunachal-pradesh,2024,2,lower siang,12,35054.0
arunachal-pradesh,2024,2,kra daadi,7,8840.0
arunachal-pradesh,2024,2,changlang,55,127100.0
arunachal-pradesh,2024,2,pakke kessang,7,15963.0
arunachal-pradesh,2024,2,dibang valley,5,9412.0
arunachal-pradesh,2024,2,west kameng,100,234304.0
arunachal-pradesh,2024,2,shi yomi,3,14314.0
arunachal-pradesh,2024,2,east siang,54,143926.0
arunachal-pradesh,2024,2,upper subansiri,18,50389.0
arunachal-pradesh,2024,2,east kameng,25,25365.0
arunachal-pradesh,2024,2,lohit,55,80040.0
arunachal-pradesh,2024,2,lepa rada,8,20920.0
arunachal-pradesh,2024,2,tawang,192,165583.0
arunachal-pradesh,2024,2,namsai,32,80520.0
arunachal-pradesh,2024,3,lower dibang valley,27,49341.0
arunachal-pradesh,2024,3,lower subansiri,24,41745.0
arunachal-pradesh,2024,3,longding,8,18126.0
arunachal-pradesh,2024,3,itanagar capital complex,218,512620.0
arunachal-pradesh,2024,3,west siang,28,89620.0
arunachal-pradesh,2024,3,kamle,3,3368.0
arunachal-pradesh,2024,3,upper siang,8,20365.0
arunachal-pradesh,2024,3,tirap,35,80188.0
arunachal-pradesh,2024,3,papum pare,66,79642.0
arunachal-pradesh,2024,3,kurung kumey,4,2982.0
arunachal-pradesh,2024,3,anjaw,8,15674.0
arunachal-pradesh,2024,3,siang,3,2621.0
arunachal-pradesh,2024,3,lower siang,21,41622.0
arunachal-pradesh,2024,3,kra daadi,2,1075.0
arunachal-pradesh,2024,3,changlang,57,132735.0
arunachal-pradesh,2024,3,dibang valley,4,26967.0
arunachal-pradesh,2024,3,west kameng,115,280805.0
arunachal-pradesh,2024,3,shi yomi,4,7802.0
arunachal-pradesh,2024,3,east siang,47,127890.0
arunachal-pradesh,2024,3,upper subansiri,15,34832.0
arunachal-pradesh,2024,3,east kameng,10,4508.0
arunachal-pradesh,2024,3,lohit,32,96133.0
arunachal-pradesh,2024,3,lepa rada,6,21040.0
arunachal-pradesh,2024,3,tawang,69,166341.0
arunachal-pradesh,2024,3,namsai,28,93343.0
arunachal-pradesh,2024,4,lower subansiri,35,61313.0
arunachal-pradesh,2024,4,tirap,35,86267.0
arunachal-pradesh,2024,4,papum pare,61,126855.0
arunachal-pradesh,2024,4,anjaw,15,27869.0
arunachal-pradesh,2024,4,lower siang,14,33797.0
arunachal-pradesh,2024,4,dibang valley,8,11260.0
arunachal-pradesh,2024,4,west kameng,117,277233.0
arunachal-pradesh,2024,4,shi yomi,3,5772.0
arunachal-pradesh,2024,4,east kameng,13,9130.0
arunachal-pradesh,2024,4,lohit,34,82796.0
arunachal-pradesh,2024,4,lepa rada,10,35085.0
arunachal-pradesh,2024,4,lower dibang valley,34,63459.0
arunachal-pradesh,2024,4,longding,11,54596.0
arunachal-pradesh,2024,4,itanagar capital complex,240,638964.0
arunachal-pradesh,2024,4,west siang,55,118386.0
arunachal-pradesh,2024,4,kamle,6,66.0
arunachal-pradesh,2024,4,upper siang,15,10761.0
arunachal-pradesh,2024,4,kurung kumey,4,3824.0
arunachal-pradesh,2024,4,siang,7,24849.0
arunachal-pradesh,2024,4,kra daadi,2,1068.0
arunachal-pradesh,2024,4,changlang,55,85559.0
arunachal-pradesh,2024,4,pakke kessang,4,3434.0
arunachal-pradesh,2024,4,east siang,89,235678.0
arunachal-pradesh,2024,4,upper subansiri,23,44909.0
arunachal-pradesh,2024,4,tawang,68,223139.0
arunachal-pradesh,2024,4,namsai,41,93403.0
assam,2020,2,tinsukia,41,8863.0
assam,2020,2,lakhimpur,34,7772.0
assam,2020,2,kamrup,24,7156.0
assam,2020,2,kokrajhar,13,2874.0
assam,2020,2,karbi anglong,12,2671.0
assam,2020,2,sivasagar,16,3682.0
assam,2020,2,dibrugarh,40,8918.0
assam,2020,2,south salmara mancachar,1,238.0
assam,2020,2,nagaon,52,11413.0
assam,2020,2,dhubri,19,4391.0
assam,2020,2,golaghat,25,5694.0
assam,2020,2,udalguri,14,3303.0
assam,2020,2,majuli,4,975.0
assam,2020,2,sonitpur,46,10879.0
assam,2020,2,hojai,11,2588.0
assam,2020,2,marigaon,9,2222.0
assam,2020,2,chirang,5,1273.0
assam,2020,2,cachar,31,6886.0
assam,2020,2,nalbari,16,3098.0
assam,2020,2,west karbi anglong,2,462.0
assam,2020,2,dhemaji,15,3549.0
assam,2020,2,karimganj,27,6710.0
assam,2020,2,bongaigaon,30,6850.0
assam,2020,2,dima hasao,8,1453.0
assam,2020,2,baksa,20,4391.0
assam,2020,2,charaideo,11,2481.0
assam,2020,2,darrang,3,750.0
assam,2020,2,kamrup metropolitan,388,73071.0
assam,2020,2,hailakandi,4,1088.0
assam,2020,2,barpeta,22,5473.0
assam,2020,2,goalpara,9,2048.0
assam,2020,2,biswanath,3,1172.0
assam,2020,2,jorhat,23,5640.0
assam,2020,3,tinsukia,82,25873.0
assam,2020,3,lakhimpur,41,9115.0
assam,2020,3,kamrup,100,27927.0
assam,2020,3,kokrajhar,39,15632.0
assam,2020,3,karbi anglong,43,11732.0
assam,2020,3,sivasagar,56,17709.0
assam,2020,3,dibrugarh,95,28716.0
assam,2020,3,south salmara mancachar,7,1508.0
assam,2020,3,nagaon,111,29094.0
assam,2020,3,dhubri,32,7379.0
assam,2020,3,golaghat,56,13665.0
assam,2020,3,udalguri,23,6346.0
assam,2020,3,majuli,1,281.0
assam,2020,3,sonitpur,88,26070.0
assam,2020,3,hojai,29,7810.0
assam,2020,3,marigaon,49,8771.0
assam,2020,3,chirang,20,3667.0
assam,2020,3,cachar,98,28618.0
assam,2020,3,nalbari,33,11032.0
assam,2020,3,west karbi anglong,6,1790.0
assam,2020,3,dhemaji,38,10985.0
assam,2020,3,karimganj,46,13114.0
assam,2020,3,bongaigaon,72,20029.0
assam,2020,3,dima hasao,8,2605.0
assam,2020,3,baksa,27,6136.0
assam,2020,3,charaideo,20,4314.0
assam,2020,3,darrang,43,10388.0
assam,2020,3,kamrup metropolitan,698,186125.0
assam,2020,3,hailakandi,28,6793.0
assam,2020,3,barpeta,98,22486.0
assam,2020,3,goalpara,34,10049.0
assam,2020,3,biswanath,23,4173.0
assam,2020,3,jorhat,62,19518.0
assam,2020,4,tinsukia,121,110036.0
assam,2020,4,lakhimpur,67,58751.0
assam,2020,4,kamrup,110,73472.0
assam,2020,4,kokrajhar,54,30297.0
assam,2020,4,karbi anglong,29,13855.0
assam,2020,4,sivasagar,48,41901.0
assam,2020,4,dibrugarh,97,85549.0
assam,2020,4,south salmara mancachar,10,6446.0
assam,2020,4,nagaon,147,104375.0
assam,2020,4,dhubri,62,32215.0
assam,2020,4,golaghat,54,56656.0
assam,2020,4,udalguri,27,20128.0
assam,2020,4,majuli,7,2174.0
assam,2020,4,sonitpur,101,76365.0
assam,2020,4,hojai,50,28113.0
assam,2020,4,marigaon,34,19642.0
assam,2020,4,chirang,13,8033.0
assam,2020,4,cachar,91,63874.0
assam,2020,4,nalbari,49,25777.0
assam,2020,4,west karbi anglong,13,9967.0
assam,2020,4,dhemaji,48,26663.0
assam,2020,4,karimganj,45,24940.0
assam,2020,4,bongaigaon,69,45817.0
assam,2020,4,dima hasao,5,4452.0
assam,2020,4,baksa,46,29371.0
assam,2020,4,charaideo,21,18610.0
assam,2020,4,darrang,57,39620.0
assam,2020,4,kamrup metropolitan,626,534531.0
assam,2020,4,hailakandi,22,14368.0
assam,2020,4,barpeta,121,89658.0
assam,2020,4,goalpara,50,28453.0
assam,2020,4,biswanath,37,21580.0
assam,2020,4,jorhat,82,61112.0
assam,2021,1,tinsukia,108,99440.0
assam,2021,1,lakhimpur,61,56410.0
assam,2021,1,kamrup,137,97851.0
assam,2021,1,kokrajhar,83,60512.0
assam,2021,1,karbi anglong,39,22446.0
assam,2021,1,sivasagar,47,34100.0
assam,2021,1,dibrugarh,91,81680.0
assam,2021,1,south salmara mancachar,16,8769.0
assam,2021,1,nagaon,151,91536.0
assam,2021,1,dhubri,76,58877.0
assam,2021,1,golaghat,75,49067.0
assam,2021,1,udalguri,52,36482.0
assam,2021,1,majuli,8,5398.0
assam,2021,1,sonitpur,162,151386.0
assam,2021,1,hojai,57,50103.0
assam,2021,1,marigaon,78,43375.0
assam,2021,1,chirang,20,18398.0
assam,2021,1,cachar,138,111672.0
assam,2021,1,nalbari,77,63771.0
assam,2021,1,west karbi anglong,14,14529.0
assam,2021,1,dhemaji,84,48008.0
assam,2021,1,karimganj,64,75039.0
assam,2021,1,bongaigaon,56,38810.0
assam,2021,1,dima hasao,20,12733.0
assam,2021,1,baksa,61,26406.0
assam,2021,1,charaideo,36,31975.0
assam,2021,1,darrang,56,42029.0
assam,2021,1,kamrup metropolitan,909,638404.0
assam,2021,1,hailakandi,43,56147.0
assam,2021,1,barpeta,138,94523.0
assam,2021,1,goalpara,74,29286.0
assam,2021,1,biswanath,46,17216.0
assam,2021,1,jorhat,90,68041.0
assam,2021,2,tinsukia,123,137739.0
assam,2021,2,lakhimpur,81,79568.0
assam,2021,2,kamrup,131,151795.0
assam,2021,2,kokrajhar,60,80473.0
assam,2021,2,karbi anglong,56,73096.0
assam,2021,2,sivasagar,58,92699.0
assam,2021,2,dibrugarh,138,138262.0
assam,2021,2,south salmara mancachar,19,12826.0
assam,2021,2,nagaon,139,99192.0
assam,2021,2,dhubri,92,89465.0
assam,2021,2,golaghat,82,64125.0
assam,2021,2,udalguri,61,40310.0
assam,2021,2,majuli,8,17050.0
assam,2021,2,sonitpur,166,149754.0
assam,2021,2,hojai,64,92629.0
assam,2021,2,marigaon,80,66635.0
assam,2021,2,chirang,22,24284.0
assam,2021,2,cachar,125,110721.0
assam,2021,2,nalbari,82,64676.0
assam,2021,2,west karbi anglong,7,2365.0
assam,2021,2,dhemaji,65,42833.0
assam,2021,2,karimganj,64,53606.0
assam,2021,2,bongaigaon,77,44942.0
assam,2021,2,dima hasao,9,12950.0
assam,2021,2,baksa,73,62463.0
assam,2021,2,charaideo,26,25866.0
assam,2021,2,darrang,74,52259.0
assam,2021,2,kamrup metropolitan,910,790743.0
assam,2021,2,hailakandi,37,30411.0
assam,2021,2,barpeta,150,166761.0
assam,2021,2,goalpara,69,54203.0
assam,2021,2,biswanath,32,17158.0
assam,2021,2,jorhat,85,66263.0
assam,2021,3,tinsukia,193,219360.0
assam,2021,3,lakhimpur,78,118491.0
assam,2021,3,kamrup,187,191043.0
assam,2021,3,kokrajhar,72,134902.0
assam,2021,3,karbi anglong,66,105671.0
assam,2021,3,sivasagar,106,156429.0
assam,2021,3,dibrugarh,244,369625.0
assam,2021,3,south salmara mancachar,21,18695.0
assam,2021,3,nagaon,256,414468.0
assam,2021,3,dhubri,109,152257.0
assam,2021,3,golaghat,105,129787.0
assam,2021,3,udalguri,57,61975.0
assam,2021,3,majuli,5,4365.0
assam,2021,3,sonitpur,254,379958.0
assam,2021,3,hojai,71,89128.0
assam,2021,3,marigaon,86,127294.0
assam,2021,3,chirang,47,41595.0
assam,2021,3,cachar,139,190170.0
assam,2021,3,nalbari,82,103013.0
assam,2021,3,west karbi anglong,11,6952.0
assam,2021,3,dhemaji,66,131804.0
assam,2021,3,karimganj,106,146731.0
assam,2021,3,bongaigaon,112,130453.0
assam,2021,3,dima hasao,12,17333.0
assam,2021,3,baksa,120,133440.0
assam,2021,3,charaideo,70,116767.0
assam,2021,3,darrang,110,127300.0
assam,2021,3,kamrup metropolitan,1130,1219595.0
assam,2021,3,hailakandi,55,60686.0
assam,2021,3,barpeta,246,472172.0
assam,2021,3,goalpara,78,140655.0
assam,2021,3,biswanath,80,110801.0
assam,2021,3,jorhat,121,187950.0
assam,2021,4,tinsukia,376,622789.0
assam,2021,4,lakhimpur,210,371675.0
assam,2021,4,kamrup,360,561224.0
assam,2021,4,kokrajhar,107,213000.0
assam,2021,4,karbi anglong,232,416010.0
assam,2021,4,sivasagar,163,327216.0
assam,2021,4,dibrugarh,422,720457.0
assam,2021,4,south salmara mancachar,32,64000.0
assam,2021,4,nagaon,450,872663.0
assam,2021,4,dhubri,255,370821.0
assam,2021,4,golaghat,174,336881.0
assam,2021,4,udalguri,146,227377.0
assam,2021,4,majuli,49,96903.0
assam,2021,4,sonitpur,415,668817.0
assam,2021,4,hojai,132,240963.0
assam,2021,4,marigaon,154,212999.0
assam,2021,4,chirang,63,116323.0
assam,2021,4,cachar,322,545014.0
assam,2021,4,nalbari,162,263611.0
assam,2021,4,west karbi anglong,11,19760.0
assam,2021,4,dhemaji,76,152746.0
assam,2021,4,karimganj,164,341261.0
assam,2021,4,bongaigaon,191,314157.0
assam,2021,4,dima hasao,42,84904.0
assam,2021,4,baksa,163,312400.0
assam,2021,4,charaideo,135,257951.0
assam,2021,4,darrang,204,275280.0
assam,2021,4,kamrup metropolitan,2250,2848340.0
assam,2021,4,hailakandi,133,215862.0
assam,2021,4,barpeta,470,805931.0
assam,2021,4,goalpara,138,286804.0
assam,2021,4,biswanath,164,254489.0
assam,2021,4,jorhat,257,543440.0
assam,2022,1,tinsukia,643,1177509.0
assam,2022,1,lakhimpur,458,902458.0
assam,2022,1,kamrup,530,905037.0
assam,2022,1,kokrajhar,300,425255.0
assam,2022,1,karbi anglong,289,474786.0
assam,2022,1,sivasagar,405,850834.0
assam,2022,1,dibrugarh,873,1470129.0
assam,2022,1,south salmara mancachar,50,80871.0
assam,2022,1,nagaon,841,1525020.0
assam,2022,1,dhubri,361,586525.0
assam,2022,1,golaghat,651,1131690.0
assam,2022,1,udalguri,215,381777.0
assam,2022,1,majuli,64,144864.0
assam,2022,1,sonitpur,735,1366384.0
assam,2022,1,hojai,280,515727.0
assam,2022,1,marigaon,322,570219.0
assam,2022,1,chirang,145,246552.0
assam,2022,1,cachar,594,1093901.0
assam,2022,1,nalbari,246,396188.0
assam,2022,1,west karbi anglong,31,68127.0
assam,2022,1,dhemaji,261,539714.0
assam,2022,1,karimganj,427,858733.0
assam,2022,1,bongaigaon,354,590285.0
assam,2022,1,dima hasao,205,356716.0
assam,2022,1,baksa,301,588323.0
assam,2022,1,charaideo,232,461537.0
assam,2022,1,darrang,322,470812.0
assam,2022,1,kamrup metropolitan,3580,5037571.0
assam,2022,1,hailakandi,221,455659.0
assam,2022,1,barpeta,746,1153589.0
assam,2022,1,goalpara,295,491829.0
assam,2022,1,biswanath,388,679902.0
assam,2022,1,jorhat,865,1449243.0
assam,2022,2,tinsukia,389,774583.0
assam,2022,2,lakhimpur,240,557463.0
assam,2022,2,kamrup,406,635248.0
assam,2022,2,kokrajhar,242,254646.0
assam,2022,2,karbi anglong,163,278384.0
assam,2022,2,sivasagar,180,392296.0
assam,2022,2,dibrugarh,587,1057176.0
assam,2022,2,south salmara mancachar,32,30625.0
assam,2022,2,nagaon,385,680355.0
assam,2022,2,dhubri,229,401885.0
